기준일ID,시간대구분,행정동코드,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
20250101,00,11200535,30345.568500000001,1664.0222,481.5881,437.2518,823.82280000000003,1262.2759000000001,1228.8749,1407.6429000000001,1386.6279999999999,1323.7609,986.72889999999995,1003.7386,808.24440000000004,553.3605,952.80179999999996,1344.9554000000001,390.22320000000002,577.98860000000002,1253.8625,1422.2786000000001,1338.6333,1692.2997,1312.1007,1203.6781000000001,1040.9880000000001,1164.4777999999999,861.0865,680.26310000000001,1741.9918,
20250101,00,11200540,18619.894799999998,470.9777,256.3476,448.65199999999999,674.50990000000002,849.90170000000001,612.76149999999996,782.96770000000004,706.64559999999994,712.49180000000001,758.32830000000001,721.37570000000005,569.53750000000002,408.26280000000003,849.93259999999998,459.8057,255.65629999999999,429.64370000000002,928.93140000000005,717.43520000000001,690.14840000000004,840.98350000000005,657.79359999999997,673.34019999999998,735.99620000000004,813.89080000000001,667.2473,521.25630000000001,1405.0735,
20250101,00,11200550,17530.5713,372.4512,169.7937,607.27160000000003,1791.6498999999999,1606.3741,811.42280000000005,596.51250000000005,444.12529999999998,527.76779999999997,527.74090000000001,386.49799999999999,329.70670000000001,188.84289999999999,501.48079999999999,388.3184,185.71729999999999,683.59320000000002,2038.2945999999999,1193.8659,603.91070000000002,500.14010000000002,405.54160000000002,408.00529999999998,422.34530000000001,409.40480000000002,352.88080000000002,273.61070000000001,803.30409999999995,
20250101,00,11200560,25533.810799999999,758.981,436.23630000000003,622.66819999999996,996.23249999999996,1093.4996000000001,914.40819999999997,1257.3804,1181.6117999999999,1279.1842999999999,1020.9672,883.28030000000001,700.69200000000001,435.8107,746.28539999999998,803.73850000000004,462.24270000000001,629.05579999999998,1288.2901999999999,1147.7175,1020.6585,1331.9680000000001,1241.999,1025.0154,1070.6502,859.7518,711.29960000000005,500.16329999999999,1114.0219999999999,
20250101,00,11200570,21349.5213,739.1893,373.85090000000002,524.16949999999997,489.28660000000002,495.65230000000003,663.65610000000004,969.96090000000004,956.48500000000001,994.24760000000003,886.43709999999999,738.51099999999997,573.63040000000001,414.93639999999999,849.85540000000003,867.96550000000002,483.16680000000002,568.39729999999997,499.82780000000002,637.03750000000002,809.88610000000006,1123.5807,1075.0939000000001,1147.1368,811.46680000000003,827.75390000000004,681.83050000000003,554.93349999999998,1591.5757000000001,
20250101,00,11200580,12250.8516,372.6228,228.55529999999999,457.66489999999999,206.608,249.83779999999999,313.60329999999999,538.76189999999997,529.03840000000002,522.36530000000005,511.82209999999998,455.40039999999999,343.15609999999998,232.22149999999999,572.00630000000001,563.39930000000004,348.94880000000001,316.56939999999997,286.62650000000002,340.51229999999998,464.88049999999998,596.86609999999996,613.85619999999994,605.75009999999997,592.92089999999996,512.48209999999995,379.4778,311.72949999999997,783.16719999999998,
20250101,00,11200590,14270.033600000001,611.0712,337.27140000000003,334.66460000000001,242.065,270.58390000000003,379.38220000000001,668.72140000000002,717.25149999999996,671.09230000000002,530.46500000000003,464.13720000000001,390.70940000000002,270.10399999999998,616.2432,717.55190000000005,328.81729999999999,232.83670000000001,283.61919999999998,322.19369999999998,568.59280000000001,821.57460000000003,843.48230000000001,813.58280000000002,533.76490000000001,522.3623,479.67930000000001,406.9701,891.24390000000005,
20250101,00,11200615,22029.988000000001,922.4991,298.75450000000001,444.47859999999997,444.03210000000001,519.98009999999999,670.59029999999996,1227.3406,1087.4122,931.36770000000001,856.18769999999995,894.47280000000001,671.51409999999998,434.33640000000003,842.09990000000005,891.36670000000004,339.44009999999997,406.3879,539.71889999999996,611.63599999999997,910.78139999999996,1281.9982,1047.2774999999999,1048.2777000000001,826.98519999999996,903.23530000000005,728.76549999999997,579.59069999999997,1669.462,
20250101,00,11200620,12076.001899999999,557.986,182.6694,195.8433,200.66929999999999,289.2088,361.92500000000001,650.57650000000001,556.88030000000003,561.5027,456.40179999999998,445.7518,375.93680000000001,268.47210000000001,534.11609999999996,521.37350000000004,170.0932,147.76519999999999,224.5583,307.24220000000003,494.45760000000001,782.27999999999997,561.99570000000006,497.59469999999999,478.09089999999998,472.32040000000001,492.1952,347.85660000000001,940.23860000000002,
20250101,00,11200645,26035.872100000001,1376.3054,381.43099999999998,423.24369999999999,391.31099999999998,485.12360000000001,722.68820000000005,1321.1424,1210.1757,1331.9435000000001,906.49300000000005,881.37609999999995,656.03570000000002,497.35320000000002,1211.0536,1447.8797,460.22590000000002,466.62090000000001,647.81989999999996,594.23860000000002,942.59310000000005,1630.3092999999999,1416.6632,1251.4485999999999,1001.6757,935.42169999999999,826.06640000000004,737.4479,1881.7840000000001,
20250101,00,11200650,14429.016799999999,480.2376,231.14240000000001,292.24880000000002,409.55309999999997,554.95140000000004,601.71450000000004,794.64139999999998,639.45309999999995,594.5652,564.66899999999998,625.66800000000001,521.57860000000005,338.99540000000002,555.93880000000001,349.36509999999998,179.27090000000001,300.97489999999999,442.0335,572.45960000000002,654.50149999999996,814.67020000000002,520.5376,504.47570000000002,619.2364,648.15570000000002,527.59159999999997,370.73739999999998,719.649,
20250101,00,11200660,13916.8948,471.0412,212.46279999999999,327.62900000000002,340.73239999999998,545.20749999999998,647.73670000000004,821.55820000000006,693.32029999999997,717.5444,523.68740000000003,483.57600000000002,435.4504,306.73509999999999,472.02170000000001,455.9228,205.24959999999999,302.14749999999998,449.21280000000002,568.44209999999998,621.80039999999997,726.30449999999996,575.82360000000006,641.2346,428.36559999999997,504.52980000000002,398.74720000000002,365.27159999999998,675.13940000000002,
20250101,00,11200670,17372.9987,495.1997,220.87960000000001,287.3895,377.42430000000002,710.87,727.423,942.72000000000003,744.87419999999997,701.44359999999995,776.9633,856.00879999999995,744.83169999999996,450.22210000000001,636.35320000000002,420.08609999999999,216.1371,353.09829999999999,618.25869999999998,746.61720000000003,680.0616,931.40319999999997,637.60799999999995,619.67579999999998,667.95839999999998,781.89660000000003,652.87879999999996,474.29239999999999,900.42340000000002,
20250101,00,11200690,22209.8737,640.7643,213.00579999999999,389.53609999999998,834.35680000000002,1088.068,1054.9753000000001,1208.7632000000001,997.09569999999997,1038.3633,890.43430000000001,900.95489999999995,617.4511,443.53590000000003,752.75400000000002,609.44280000000003,215.9444,431.56670000000003,1088.4839999999999,1183.3499999999999,1058.9029,1008.6057,802.65710000000001,831.65139999999997,770.23620000000005,821.39580000000001,681.27869999999996,484.34089999999998,1151.9576,
20250101,00,11200720,9767.3389000000006,274.2903,138.70359999999999,144.19800000000001,408.7672,518.36680000000001,446.98899999999998,498.29410000000001,369.4196,429.60899999999998,366.41140000000001,314.65179999999998,328.6087,208.93899999999999,359.24079999999998,335.14490000000001,138.61510000000001,114.4534,474.66030000000001,485.7287,442.5224,441.83819999999997,378.0446,390.93540000000002,315.173,301.53890000000001,293.7944,221.87559999999999,626.52369999999996,
20250101,00,11200790,16738.872100000001,292.8318,181.39330000000001,322.42869999999999,553.86289999999997,960.07309999999995,859.75980000000004,857.31140000000005,621.06679999999994,700.22360000000003,735.30830000000003,763.20159999999998,511.91930000000002,378.35559999999998,605.79759999999999,315.94029999999998,208.3655,234.20339999999999,801.95960000000002,947.45640000000003,813.46839999999997,699.07320000000004,495.065,734.33839999999998,669.45010000000002,604.18299999999999,454.94729999999998,355.11000000000001,1061.7787000000001,
20250101,00,11215710,45032.584799999997,406.7918,187.74979999999999,3923.3265999999999,5206.0842000000002,4110.9903999999997,2096.4674,1349.0235,1074.3371999999999,953.7586,764.14739999999995,786.12609999999995,544.97190000000001,357.06290000000001,768.15589999999997,259.93279999999999,120.71210000000001,3477.4422,6313.8666000000003,3882.6192000000001,1808.9456,1289.3101999999999,932.14110000000005,887.04560000000004,684.64089999999999,700.61339999999996,543.04610000000002,485.87270000000001,1117.4034999999999,
20250101,00,11215730,21347.0265,592.0277,247.78190000000001,415.10289999999998,1232.4394,1483.2901999999999,1035.8915999999999,1033.4546,775.01480000000004,764.36689999999999,658.89739999999995,646.92759999999998,506.74579999999997,335.35739999999998,572.8252,526.84630000000004,258.1259,483.98469999999998,1747.8539000000001,1556.3062,1160.8444999999999,813.2319,783.38549999999998,709.41070000000002,546.15729999999996,641.67370000000005,507.79849999999999,419.49770000000001,891.78599999999994,
20250101,00,11215740,14521.504999999999,479.7068,168.75020000000001,271.94490000000002,393.0292,688.78269999999998,794.35400000000004,734.56320000000005,548.28160000000003,620.33309999999994,435.07920000000001,572.37390000000005,436.29969999999997,268.30529999999999,535.87170000000003,460.46420000000001,181.26840000000001,215.3552,596.0335,909.85919999999999,808.9194,723.97360000000003,624.14999999999998,554.05200000000002,418.65449999999998,507.1635,474.21379999999999,349.19439999999997,750.52800000000002,
20250101,00,11215750,19952.041799999999,696.8234,324.94880000000001,439.62439999999998,571.58270000000005,858.0027,811.72119999999995,901.3809,735.77300000000002,769.10329999999999,713.9701,716.79430000000002,588.31709999999998,379.53390000000002,785.03470000000004,590.26080000000002,291.81389999999999,393.06400000000002,699.58140000000003,1015.986,935.58429999999998,929.7056,721.42370000000005,858.74109999999996,790.83159999999998,916.12969999999996,616.40880000000004,549.70090000000005,1350.201,
20250101,00,11215760,15693.898999999999,389.7516,192.7269,291.54809999999998,369.77229999999997,636.48260000000005,650.85180000000003,818.31489999999997,623.24120000000005,561.20519999999999,563.30619999999999,618.27179999999998,519.15970000000004,341.90809999999999,602.98410000000001,492.31389999999999,238.90270000000001,332.59179999999998,511.34809999999999,603.37390000000005,663.58749999999998,843.79909999999995,488.31979999999999,582.55740000000003,658.85640000000001,734.69410000000005,641.20389999999998,499.10840000000002,1223.7166,
20250101,00,11215770,24994.988499999999,677.3994,330.7484,412.72669999999999,644.45450000000005,960.17619999999999,816.0104,1067.0718999999999,965.65150000000006,1032.7139,878.90319999999997,1027.9777999999999,972.50810000000001,608.68960000000004,1273.7197000000001,750.8492,348.18579999999997,447.39359999999999,685.60209999999995,948.04930000000002,1013.7729,1094.1742999999999,905.05889999999999,1051.4163000000001,1011.504,1181.3384000000001,1080.1478999999999,852.87,1955.8743999999999,
20250101,00,11215780,12131.640100000001,461.6523,153.88419999999999,198.6268,448.66899999999998,607.53520000000003,637.13580000000002,682.26940000000002,453.44909999999999,498.84930000000003,401.47430000000003,380.75319999999999,271.41609999999997,187.88200000000001,434.14890000000003,347.0333,124.07859999999999,218.24039999999999,531.48320000000001,855.54989999999998,715.01890000000003,716.66859999999997,469.22059999999999,394.71530000000001,393.79129999999998,374.56509999999997,314.46800000000002,235.8597,623.20280000000002,
20250101,00,11215810,36206.148399999998,1708.0667,1443.954,1623.3743999999999,891.86929999999995,800.21079999999995,654.97019999999998,1081.7772,1316.2889,1930.6269,1576.0897,1311.8680999999999,872.54409999999996,593.02700000000004,1237.2609,1789.2268999999999,1498.7532000000001,1646.6594,1073.578,894.96299999999997,896.01300000000003,1312.2429,1881.9377999999999,2123.4463999999998,1617.6732,1266.3493000000001,954.17970000000003,688.33270000000005,1520.8648000000001,
20250101,00,11215820,23454.8328,498.706,304.14269999999999,406.04340000000002,935.34429999999998,1202.2816,1147.8352,1070.6687999999999,922.20650000000001,939.32410000000004,994.3673,844.57680000000005,690.66420000000005,429.5831,818.54610000000002,473.7491,274.03190000000001,525.29319999999996,992.09289999999999,1373.8679,1172.8815,1065.0255,903.13869999999997,954.34619999999995,810.8252,930.14530000000002,840.19110000000001,555.37570000000005,1379.5788,
20250101,00,11215830,22271.0753,891.5561,417.0829,434.95400000000001,558.73140000000001,782.55909999999994,894.8886,972.34960000000001,898.38459999999998,987.74630000000002,803.41560000000004,812.3596,634.8297,476.44200000000001,1016.4411,874.5095,379.86340000000001,449.28840000000002,611.76800000000003,879.43449999999996,915.29830000000004,1035.5974000000001,973.7885,1014.5313,769.0829,909.83820000000003,863.18129999999996,615.58010000000002,1397.5736999999999,
20250101,00,11215840,25610.0095,949.4703,490.11509999999998,634.90380000000005,753.52539999999999,815.85749999999996,874.86099999999999,1037.1935000000001,1087.3608999999999,1031.383,938.42229999999995,929.76199999999994,680.40070000000003,530.53309999999999,1134.6949,1002.8228,533.03959999999995,580.66039999999998,970.27670000000001,940.99609999999996,868.12070000000006,1245.8186000000001,1154.3373999999999,1294.4378999999999,943.48689999999999,1032.0007000000001,860.36739999999998,591.06979999999999,1704.0915,
20250101,00,11215847,25069.367399999999,629.5124,264.14800000000002,771.27449999999999,1113.3804,1181.5253,1025.6266000000001,1116.7837999999999,866.99959999999999,992.1662,1041.4511,1030.8946000000001,806.64390000000003,545.62390000000005,868.94039999999995,500.2799,244.6474,682.21420000000001,1464.7260000000001,1314.508,965.17070000000001,1034.2565999999999,942.55349999999999,818.11530000000005,863.31169999999997,973.15239999999994,900.54190000000006,628.14940000000001,1482.7691,
20250101,00,11215850,23388.966199999999,581.9636,271.02609999999999,567.23590000000002,750.91269999999997,1300.0440000000001,1181.4649999999999,1139.7723000000001,897.23389999999995,1004.8792999999999,822.01139999999998,823.58550000000002,608.83569999999997,367.73970000000003,749.10680000000002,442.71929999999998,235.8048,545.49390000000005,988.28599999999994,1417.6204,1123.9073000000001,1163.5742,941.87599999999998,1020.5139,870.84400000000005,1014.4153,772.81529999999998,535.69449999999995,1249.5899999999999,
20250101,00,11215860,20659.368200000001,661.9974,365.96460000000002,501.7364,529.15819999999997,650.68849999999998,552.17849999999999,808.14269999999999,763.69119999999998,912.96950000000004,721.65899999999999,768.36860000000001,656.66470000000004,448.97669999999999,927.56769999999995,758.76390000000004,440.49099999999999,613.92650000000003,668.21230000000003,745.1626,805.90189999999996,799.33989999999994,902.90650000000005,1004.7861,865.65719999999999,984.95550000000003,803.35419999999999,600.65769999999998,1395.4875999999999,
20250101,00,11215870,25337.571199999998,991.9943,539.53809999999999,764.94309999999996,640.48910000000001,775.18259999999998,741.72199999999998,952.96699999999998,811.64869999999996,1170.9865,1096.7874999999999,976.2799,685.4873,526.89499999999998,1027.2302,1015.7054000000001,530.8963,833.28150000000005,778.24390000000005,869.01120000000003,860.66999999999996,1130.5183,1066.6991,1455.7725,1125.9695999999999,1050.0322000000001,847.61509999999998,687.62710000000004,1383.3767,
20250101,00,11230536,36556.223700000002,867.3874,397.80239999999998,531.03020000000004,1226.7393,1628.6088999999999,1535.2898,1807.9840999999999,1560.1483000000001,1607.2569000000001,1382.4094,1409.9885999999999,1093.0320999999999,834.18489999999997,1697.7755,790.71370000000002,338.8777,579.95749999999998,1926.7076999999999,1850.7284,1635.8181,1792.2373,1384.4818,1398.8593000000001,1360.0495000000001,1288.9304999999999,1110.6756,948.75919999999996,2569.7898,
20250101,00,11230545,27634.132900000001,737.0668,352.20030000000003,614.09889999999996,1428.8941,1362.2207000000001,937.05470000000003,976.36519999999996,885.89350000000002,1033.9321,1106.3595,1075.8643999999999,923.59889999999996,655.21460000000002,1487.6960999999999,572.49540000000002,304.3066,590.38229999999999,1884.3976,1390.4335000000001,880.40470000000005,916.2133,780.976,896.5462,873.52840000000003,1052.3019999999999,826.02549999999997,767.23519999999996,2322.4252000000001,
20250101,00,11230560,34052.6397,1095.6439,536.68849999999998,631.3854,1338.4847,1533.2344000000001,1223.9022,1358.1523,1353.3078,1536.6782000000001,1319.1292000000001,1239.8079,946.63239999999996,723.60749999999996,1477.9172000000001,1097.8788,542.55110000000002,756.38679999999999,1781.519,1512.6307999999999,1247.4721999999999,1326.0052000000001,1301.8833999999999,1286.1645000000001,1257.1106,1382.2090000000001,1014.3577,888.58860000000004,2343.3107,
20250101,00,11230570,14162.608099999999,546.1936,315.16500000000002,415.17660000000001,299.47669999999999,296.62290000000002,320.08769999999998,555.95609999999999,560.64509999999996,632.37919999999997,566.81989999999996,579.99980000000005,455.74930000000001,294.22149999999999,688.43769999999995,600.81809999999996,328.69150000000002,349.3449,427.0129,397.5675,412.2491,644.49929999999995,581.59000000000003,686.23950000000002,547.62310000000002,557.79420000000005,556.71289999999999,433.58339999999998,1111.9523999999999,
20250101,00,11230600,25336.657800000001,1079.5254,440.3981,373.21129999999999,566.77909999999997,847.70960000000002,858.86829999999998,1130.0839000000001,1140.7772,1218.8571999999999,936.8999,931.9162,772.54049999999995,548.42899999999997,877.04390000000001,1383.0231000000001,533.00009999999997,412.73950000000002,830.96420000000001,872.89930000000004,1023.0797,1380.3764000000001,1172.2252000000001,1015.3348999999999,940.06309999999996,942.51999999999998,823.27679999999998,613.846,1670.2691,
20250101,00,11230610,22770.893100000001,847.6296,426.6687,394.41120000000001,451.61739999999998,658.07529999999997,727.6576,1047.7928999999999,902.98720000000003,1141.9849999999999,961.61019999999996,907.34090000000003,726.90309999999999,534.8768,1107.3258000000001,602.75099999999998,326.26990000000001,427.29309999999998,558.28560000000004,681.61749999999995,905.47429999999997,1099.9675,972.58029999999997,1051.6551999999999,900.96749999999997,946.3098,898.56460000000004,701.00549999999998,1861.2704000000001,
20250101,00,11230650,36031.207900000001,1255.8654,542.59839999999997,636.19069999999999,809.90890000000002,1359.8427999999999,1364.9918,1843.6006,1931.1113,1739.9679000000001,1336.5495000000001,1347.0608,1093.7538999999999,726.1377,1557.3916999999999,1266.5395000000001,587.19010000000003,643.93280000000004,1127.9579000000001,1545.2071000000001,1437.0869,1750.376,1766.8314,1546.4492,1131.3698999999999,1272.4179999999999,1220.6370999999999,959.1952,2231.0450999999998,
20250101,00,11230660,28630.9251,1421.5504,670.2645,675.8519,801.61980000000005,809.34140000000002,835.86170000000004,1258.2554,1400.6632,1543.3805,1156.1605999999999,1046.9188999999999,767.24720000000002,555.96349999999995,1115.3402000000001,1249.8458000000001,555.88509999999997,643.04349999999999,704.54840000000002,1003.7764,937.48099999999999,1378.9440999999999,1355.088,1364.2233000000001,1050.1795999999999,1072.8452,772.65949999999998,650.80010000000004,1833.1863000000001,
20250101,00,11230705,16971.0265,425.3259,239.5692,337.46280000000002,582.28309999999999,645.21220000000005,591.70740000000001,582.25519999999995,560.60929999999996,637.35739999999998,604.14790000000005,671.03930000000003,625.68179999999995,514.03319999999997,1072.2949000000001,366.15390000000002,189.83420000000001,339.17599999999999,684.71759999999995,723.22439999999995,507.2328,637.23889999999994,505.82380000000001,588.11519999999996,625.14020000000005,738.66489999999999,610.57730000000004,600.49099999999999,1765.6554000000001,
20250101,00,11230710,15696.2808,372.5079,182.08850000000001,521.22680000000003,1429.0388,1090.2961,490.81880000000001,385.96769999999998,401.33749999999998,415.23579999999998,354.37169999999998,340.08420000000001,285.15530000000001,228.97380000000001,532.23910000000001,406.33139999999997,186.5128,592.3338,2242.3987999999999,1028.5545999999999,464.26569999999998,425.19310000000002,386.7285,476.94580000000002,398.59620000000001,335.01159999999999,384.17000000000002,294.61349999999999,1045.2822000000001,
20250101,00,11230720,14499.610199999999,241.78,134.14840000000001,294.4049,975.83050000000003,876.42909999999995,481.34269999999998,605.3048,480.78120000000001,456.42200000000003,427.73739999999998,439.10890000000001,364.09019999999998,265.28179999999998,504.01310000000001,322.50990000000002,166.9331,313.25850000000003,1611.0545999999999,936.23590000000002,503.98829999999998,545.1105,454.51639999999998,497.70679999999999,470.22480000000002,470.7441,377.70269999999999,294.37869999999998,988.57240000000002,
20250101,00,11230730,18287.3982,416.8596,229.1534,440.8374,1102.4891,984.68979999999999,596.92179999999996,653.524,642.17420000000004,638.46990000000005,722.82500000000005,606.0335,450.30439999999999,325.15800000000002,797.90570000000002,437.3775,266.02179999999998,509.47919999999999,1494.8353,947.52200000000005,597.21630000000005,568.60209999999995,567.03499999999997,706.39850000000001,647.59259999999995,678.36350000000004,549.12009999999998,460.19499999999999,1250.2927,
20250101,00,11230740,17762.940200000001,234.114,149.37100000000001,483.81279999999998,1731.8144,1272.1406999999999,587.6146,588.14549999999997,456.03469999999999,518.24670000000003,499.6019,495.60809999999998,363.33449999999999,287.81540000000001,661.16790000000003,320.65100000000001,184.38730000000001,553.89139999999998,2553.3242,1214.2379000000001,457.52109999999999,421.32819999999998,409.16919999999999,576.71199999999999,524.86170000000004,491.00080000000003,360.76029999999997,344.92559999999997,1021.3475,
20250101,00,11230750,14499.7341,506.6465,306.04759999999999,424.27760000000001,501.54070000000002,401.93279999999999,308.09969999999998,448.41219999999998,598.21310000000005,727.79269999999997,595.80359999999996,607.44719999999995,440.02179999999998,325.3485,772.00980000000004,506.31990000000002,308.41199999999998,356.27030000000002,511.16379999999998,452.9187,423.41539999999998,556.36239999999998,594.82920000000001,622.85739999999998,640.85339999999997,570.78060000000005,415.65030000000002,387.75150000000002,1188.5553,
20250101,00,11260520,21718.581999999999,917.9594,456.9667,355.70339999999999,556.19880000000001,652.46010000000001,724.93439999999998,823.923,868.63869999999997,1012.7207,812.14490000000001,1088.6559,783.95600000000002,521.52539999999999,960.68769999999995,714.56790000000001,392.72129999999999,425.54939999999999,636.42669999999998,743.04870000000005,826.84360000000004,879.94830000000002,780.80470000000003,814.37049999999999,811.78599999999994,1044.5091,897.44550000000004,621.03869999999995,1593.0468000000001,
20250101,00,11260540,16372.1322,547.2642,277.02019999999999,274.99849999999998,342.81549999999999,515.84580000000005,575.62890000000004,631.95460000000003,726.65179999999998,844.24959999999999,578.50829999999996,725.82010000000002,536.87289999999996,455.26319999999998,877.72619999999995,463.94639999999998,217.99010000000001,261.3424,447.09820000000002,560.68949999999995,538.55589999999995,859.83169999999996,604.83410000000003,775.66449999999998,580.88869999999997,748.59159999999997,592.91319999999996,455.10750000000002,1354.0608999999999,
20250101,00,11260550,12568.9079,393.638,218.9615,239.5231,289.85090000000002,316.27910000000003,374.20729999999998,553.01599999999996,589.12030000000004,571.75279999999998,554.02999999999997,531.64469999999994,450.7167,313.8546,628.19179999999994,512.66240000000005,223.922,178.70830000000001,341.5573,378.71910000000003,420.8827,677.93489999999997,529.03710000000001,443.4975,517.29610000000002,581.27189999999996,414.57490000000001,379.33539999999999,944.72149999999999,
20250101,00,11260565,29609.052500000002,723.5321,366.4547,520.83420000000001,740.51639999999998,1217.3708999999999,1290.8344999999999,1354.7360000000001,1130.4467999999999,1082.1110000000001,1115.1134999999999,1464.8214,1001.6979,658.68010000000004,1274.9404,716.9434,354.63990000000001,492.81209999999999,958.60119999999995,1286.0696,1312.7882,1307.6796999999999,1027.6359,1095.4232,1351.0698,1536.5961,1124.0746999999999,838.88739999999996,2263.7433000000001,
20250101,00,11260570,16587.015800000001,634.6163,289.61770000000001,253.86199999999999,325.03219999999999,507.4273,548.90599999999995,686.5258,659.97879999999998,728.30250000000001,627.39099999999996,774.87279999999998,591.09739999999999,458.23750000000001,900.68449999999996,396.77969999999999,177.76220000000001,217.13509999999999,335.36529999999999,621.8723,636.29740000000004,789.21000000000004,595.505,629.52530000000002,673.75850000000003,794.44150000000002,796.35590000000002,458.79230000000001,1477.6642999999999,
20250101,00,11260575,20933.2343,458.4967,255.1317,407.80360000000002,584.83209999999997,947.35739999999998,883.14660000000003,953.77229999999997,868.1576,851.72839999999997,819.58950000000004,897.8922,701.03099999999995,517.71969999999999,1096.1708000000001,454.9581,234.4495,435.70589999999999,770.27700000000004,901.03390000000002,802.41390000000001,866.46720000000005,634.31569999999999,804.32159999999999,806.54849999999999,898.30769999999995,876.23389999999995,636.35350000000005,1569.0201,
